Brand,Buzz,Impression,Quality,Value,Reputation,Satisfaction,Recommend,Awareness,Attention,Ad Awareness,WOM Exposure,Consideration,Purchase Intent,Current Customer ,Former Customer,Date
HM,0.2,13.5,5.8,1.6,7.3,1.7,1.8,58.1,4.7,0.7,0.0,8.5,0.7,0.0,18.0,2020-04-02
HM,5.4,3.9,2.1,2.8,0.4,11.4,13.9,59.6,10.6,0.0,5.2,12.3,5.7,7.8,17.5,2020-04-03
HM,0.0,11.8,5.2,6.9,2.0,9.7,5.7,58.4,2.4,1.2,2.2,7.3,1.3,0.6,19.4,2020-04-04
HM,2.1,10.2,4.8,4.0,5.1,3.3,11.1,52.2,2.1,3.7,0.7,6.3,2.4,0.7,10.3,2020-04-05
HM,6.3,20.0,9.2,15.5,13.3,18.1,12.5,64.6,10.1,11.5,5.6,21.2,4.1,5.0,21.1,2020-04-06
HM,8.5,15.9,3.7,14.6,14.6,9.8,11.0,56.7,8.5,6.1,5.4,12.9,6.1,3.0,15.2,2020-04-07
HM,10.8,17.9,14.4,15.7,10.8,14.9,18.1,48.0,10.8,2.7,3.4,8.7,6.0,0.8,18.4,2020-04-08
HM,3.6,17.6,16.2,15.4,14.3,10.9,14.9,57.1,4.8,3.0,2.5,10.1,1.1,3.8,10.3,2020-04-09
HM,8.9,18.7,11.7,14.2,11.7,12.2,19.0,57.0,11.6,9.5,10.1,19.4,3.1,11.1,11.0,2020-04-10
HM,3.8,17.3,9.1,7.4,9.3,4.8,5.7,48.0,8.6,3.1,5.5,8.5,1.4,1.4,12.3,2020-04-11
HM,1.1,16.1,5.4,6.3,10.7,10.0,9.8,49.6,4.7,1.8,3.6,11.8,0.9,2.7,19.8,2020-04-12
HM,3.0,16.3,4.4,18.3,10.8,20.0,9.6,68.2,9.7,11.0,8.3,22.6,10.1,6.3,25.4,2020-04-13
HM,9.5,18.5,13.8,14.2,7.9,19.4,18.2,52.0,15.9,8.4,9.3,19.7,4.5,8.4,16.4,2020-04-14
HM,4.2,4.7,5.6,9.6,4.0,9.9,9.6,65.2,4.2,10.0,4.2,13.0,6.7,3.3,17.6,2020-04-15
HM,2.6,6.7,4.1,0.0,7.8,0.0,7.4,61.8,9.2,0.0,3.5,9.1,2.5,0.0,9.5,2020-04-16
HM,4.5,14.1,13.6,9.7,12.1,8.5,10.3,48.3,7.2,2.7,3.4,16.0,5.1,2.0,11.7,2020-04-17
HM,3.0,15.2,7.9,14.7,5.5,13.5,13.1,56.4,4.2,2.3,4.5,14.1,2.0,5.6,14.9,2020-04-18
HM,4.4,13.1,7.0,15.3,4.9,11.3,11.2,56.8,5.8,4.6,2.8,13.0,4.4,5.1,10.7,2020-04-19
HM,4.0,15.9,7.2,3.1,11.3,9.5,8.6,49.9,5.3,8.5,4.6,9.2,4.6,5.6,9.4,2020-04-20
HM,6.8,20.9,12.9,14.1,10.1,18.3,13.7,57.2,6.8,7.6,5.6,11.5,7.1,7.7,22.4,2020-04-21
HM,2.1,11.1,-5.5,11.1,5.5,7.2,6.1,49.4,2.1,5.1,3.1,8.0,4.0,2.1,20.1,2020-04-22
HM,-0.7,7.0,10.4,2.4,4.4,5.2,5.2,56.7,4.3,4.4,4.3,11.3,0.8,2.7,8.3,2020-04-23
HM,4.8,29.0,18.9,23.3,22.5,17.1,24.0,62.2,4.8,4.6,4.1,22.1,12.0,3.3,24.8,2020-04-24
HM,0.9,25.8,14.6,19.8,22.0,8.3,18.2,64.4,2.8,4.5,2.8,13.0,8.3,4.5,16.8,2020-04-25
HM,-3.5,15.7,6.4,13.4,13.5,10.1,11.7,56.9,8.1,3.1,7.8,16.2,8.4,4.8,12.8,2020-04-26
HM,7.9,9.5,4.5,8.8,7.0,10.3,10.5,59.2,7.9,5.2,6.1,13.9,7.0,6.1,16.4,2020-04-27
HM,0.0,5.6,5.2,7.4,7.4,4.7,3.9,54.3,0.0,4.6,0.0,6.8,2.0,2.7,11.9,2020-04-28
HM,5.9,16.4,10.2,5.2,6.1,4.2,10.9,62.7,7.5,2.4,6.5,10.5,5.7,0.8,14.8,2020-04-29
HM,8.4,14.1,4.1,4.2,5.4,6.2,7.3,52.1,8.4,7.6,5.6,4.3,0.0,3.1,17.2,2020-04-30
HM,1.2,8.5,5.2,12.6,7.2,8.9,10.4,52.9,7.6,9.3,3.2,13.3,3.8,6.3,14.8,2020-05-01
HM,0.6,14.7,0.1,7.0,11.1,12.0,13.4,60.7,4.9,5.2,5.2,10.6,4.2,6.4,12.9,2020-05-02
HM,2.5,16.1,11.1,1.9,13.3,4.7,11.4,59.9,3.7,1.9,1.9,9.4,3.5,3.5,15.6,2020-05-03
HM,-0.9,12.5,8.3,12.3,4.1,11.4,10.1,59.2,5.2,5.2,5.2,10.7,7.4,4.6,13.6,2020-05-04
HM,7.2,18.2,6.0,11.2,15.7,12.5,15.2,54.2,10.2,8.7,5.0,14.2,0.7,5.0,17.4,2020-05-05
HM,5.2,6.1,4.0,14.0,3.9,10.3,9.5,57.0,12.1,4.6,10.1,12.1,9.5,1.3,16.6,2020-05-06
HM,9.2,24.9,16.1,15.1,16.3,10.1,15.9,65.5,9.2,9.2,2.9,15.0,1.6,0.7,22.5,2020-05-07
HM,4.9,7.5,2.1,6.3,1.3,9.7,9.7,54.0,6.1,1.3,2.9,9.1,4.9,2.9,14.3,2020-05-08
HM,4.2,5.0,8.6,10.2,4.2,0.6,4.5,54.6,6.3,1.7,4.7,8.8,0.0,3.7,11.8,2020-05-09
HM,4.7,17.0,6.8,15.2,8.1,12.2,12.6,55.2,4.7,3.7,4.1,8.6,2.0,1.3,17.2,2020-05-10
HM,2.6,6.4,-7.6,1.8,2.2,6.8,4.2,54.9,7.1,4.6,2.2,14.5,4.9,2.8,20.2,2020-05-11
HM,6.5,7.9,5.3,9.8,9.2,3.7,8.7,50.2,6.5,9.5,2.5,10.8,0.0,1.4,14.5,2020-05-12
HM,8.4,21.0,10.2,16.6,12.7,13.0,14.0,47.9,8.4,3.8,3.1,12.7,2.4,1.2,22.1,2020-05-13
HM,9.2,10.5,9.3,10.5,10.9,8.0,9.9,58.6,9.2,8.6,8.9,10.7,2.2,7.9,9.5,2020-05-14
HM,5.3,22.2,14.4,22.3,15.1,17.9,20.3,60.2,5.3,7.4,5.0,20.7,4.1,3.1,24.4,2020-05-15
HM,3.3,16.2,12.2,13.5,16.7,16.7,20.8,62.3,6.6,2.6,2.7,14.7,8.6,0.8,28.2,2020-05-16
HM,1.6,6.7,3.5,-3.5,5.6,6.0,1.9,50.4,5.7,5.4,1.5,8.4,1.5,0.0,21.1,2020-05-17
HM,1.3,31.9,19.1,21.8,8.2,12.4,18.2,62.0,7.4,6.0,6.7,18.0,2.1,0.7,26.0,2020-05-18
HM,5.4,10.1,7.8,7.2,9.8,3.7,9.8,51.7,6.8,2.4,4.3,8.1,1.4,1.7,13.9,2020-05-19
HM,4.4,3.1,-4.0,9.8,2.9,0.0,4.6,49.9,5.9,3.8,2.2,11.0,2.8,2.5,13.9,2020-05-20
HM,6.1,13.3,-2.2,13.6,11.9,9.6,11.4,50.2,6.1,5.3,4.9,6.3,1.9,3.1,16.9,2020-05-21
HM,6.4,19.5,15.8,20.5,15.1,10.1,14.1,71.1,11.1,9.4,8.8,21.7,7.2,6.1,20.4,2020-05-22
HM,5.8,12.4,3.3,8.6,8.6,7.2,11.8,57.5,7.0,8.3,7.3,11.0,3.6,3.1,19.0,2020-05-23
HM,7.7,14.9,13.8,10.1,15.6,10.5,13.7,48.7,7.7,11.6,4.7,12.1,2.2,5.3,11.6,2020-05-24
HM,4.9,12.3,10.3,17.4,6.5,13.3,11.7,49.7,6.4,4.9,5.0,10.5,5.6,5.0,14.9,2020-05-25
HM,5.7,26.5,18.8,15.0,6.4,19.9,22.0,55.1,5.7,4.8,3.9,15.8,8.6,5.7,23.1,2020-05-26
HM,3.7,12.6,12.4,13.6,16.4,6.8,13.3,51.7,8.5,8.3,4.3,15.0,3.8,2.4,13.6,2020-05-27
HM,2.8,4.0,1.9,12.3,-0.1,9.0,5.6,50.1,6.9,2.3,2.1,10.6,4.6,7.3,8.9,2020-05-28
HM,4.0,7.6,12.6,13.6,8.3,3.2,9.1,61.4,8.1,3.8,3.1,9.9,3.1,2.3,12.4,2020-05-29
HM,6.2,9.2,-4.6,1.7,6.1,7.0,4.0,50.8,11.0,6.4,5.5,10.1,3.8,4.8,5.8,2020-05-30
HM,-4.1,5.6,1.2,4.8,1.2,9.0,6.2,53.9,8.5,4.9,7.4,10.1,2.7,3.9,15.9,2020-05-31
HM,6.0,11.0,2.6,4.5,10.7,7.1,7.3,45.8,6.0,6.8,0.8,2.9,0.0,0.0,12.8,2020-06-01
HM,2.9,22.0,15.5,15.1,14.1,15.7,18.7,60.9,8.4,6.6,8.1,8.1,3.7,2.8,15.5,2020-06-02
HM,0.9,9.3,1.8,6.3,5.7,4.0,6.6,48.2,2.3,3.7,0.0,1.4,0.7,0.0,7.8,2020-06-03
HM,3.3,14.8,8.9,10.1,10.2,12.2,9.2,51.2,3.3,2.3,0.7,12.9,4.5,2.3,14.6,2020-06-04
HM,3.5,19.8,12.4,17.3,6.3,14.5,18.2,58.4,3.5,1.5,6.0,13.4,3.9,2.8,18.3,2020-06-05
HM,6.8,16.2,11.9,18.8,12.0,13.8,16.5,59.7,8.1,3.6,5.1,8.7,5.1,1.4,20.3,2020-06-06
HM,-2.4,12.2,8.9,7.2,6.9,7.6,10.8,54.8,6.3,0.8,3.8,10.3,4.2,0.0,11.9,2020-06-07
HM,10.3,13.7,-4.5,0.6,4.7,9.3,6.1,49.6,12.0,6.5,6.8,9.3,3.3,3.3,14.1,2020-06-08
HM,3.8,20.5,21.9,24.6,17.8,16.6,17.6,62.0,3.8,5.3,9.1,18.8,4.6,4.5,22.3,2020-06-09
HM,3.0,20.6,10.0,11.9,13.2,9.8,16.1,54.5,6.7,4.1,1.6,13.2,6.5,3.0,12.6,2020-06-10
HM,5.8,18.5,10.7,21.7,5.4,18.1,20.9,64.3,6.9,6.5,4.8,12.8,4.3,4.3,18.0,2020-06-11
HM,1.0,9.3,3.6,12.0,2.2,6.0,8.0,50.6,5.4,4.9,3.3,7.1,0.0,0.0,11.1,2020-06-12
HM,6.3,11.5,7.6,10.5,10.9,5.5,11.0,57.3,7.8,7.0,5.3,6.1,0.7,3.7,11.2,2020-06-13
HM,8.8,9.6,4.5,3.9,3.8,3.1,2.4,47.8,10.5,4.4,3.5,4.2,2.6,2.6,6.6,2020-06-14
HM,6.5,24.3,7.9,12.5,14.0,11.4,13.2,60.2,11.9,5.3,2.8,12.5,2.8,4.3,15.3,2020-06-15
HM,-2.5,15.4,6.1,9.6,9.4,9.0,12.6,53.5,6.0,3.0,0.7,7.6,3.2,1.8,13.8,2020-06-16
HM,1.1,17.6,10.1,14.6,5.2,12.7,8.9,52.2,11.7,5.1,4.3,17.0,2.3,5.1,22.0,2020-06-17
HM,1.0,9.7,-1.4,4.8,0.7,6.0,5.2,52.3,7.1,3.9,6.4,14.2,6.4,1.3,17.3,2020-06-18
HM,4.0,10.0,9.9,14.3,11.0,7.2,18.0,57.6,10.2,8.4,9.9,10.5,6.8,5.4,16.1,2020-06-19
HM,4.1,18.0,9.1,14.5,14.1,17.1,15.9,59.2,14.1,9.5,8.7,20.4,6.2,8.1,16.8,2020-06-20
HM,1.5,14.7,7.4,11.2,2.3,10.5,6.7,60.5,5.7,2.8,2.2,8.7,2.2,0.7,13.2,2020-06-21
HM,9.9,19.4,9.2,8.9,11.6,14.1,12.8,60.1,9.9,6.3,9.3,16.2,2.0,6.3,18.6,2020-06-22
HM,3.0,16.2,15.4,18.1,17.0,18.0,17.2,54.3,7.6,5.2,8.2,20.9,8.4,2.9,17.7,2020-06-23
HM,3.6,8.8,2.0,10.4,0.7,2.7,7.7,46.4,7.7,2.0,6.3,9.0,0.0,2.9,11.5,2020-06-24
HM,9.1,29.5,11.7,32.6,18.8,26.8,20.2,59.2,9.1,13.9,10.6,20.1,9.8,12.3,15.2,2020-06-25
HM,-2.1,7.9,5.3,4.9,5.8,9.0,9.2,52.3,2.1,5.0,2.9,15.0,3.6,1.3,16.5,2020-06-26
HM,1.8,12.8,9.0,10.9,4.8,13.6,11.4,54.8,3.0,7.1,4.1,13.1,5.7,5.1,13.2,2020-06-27
HM,1.3,21.0,13.9,13.8,17.3,14.6,17.1,71.5,9.3,4.9,6.3,10.7,3.2,2.0,25.0,2020-06-28
HM,-0.7,10.2,8.7,6.5,4.8,11.6,5.7,61.4,5.1,8.5,5.5,5.5,0.7,4.0,15.0,2020-06-29
HM,1.6,16.5,7.1,6.5,11.2,12.0,8.9,56.1,3.2,1.6,2.4,8.9,2.4,0.8,16.0,2020-06-30
HM,5.2,25.2,9.1,15.5,11.1,16.1,15.3,64.0,7.9,7.3,5.1,15.8,6.7,9.2,23.4,2020-07-01
HM,10.8,11.3,12.3,10.3,9.6,13.6,11.4,54.0,10.8,3.8,3.1,9.1,4.6,2.3,15.0,2020-07-02
HM,2.6,11.7,6.4,7.7,6.8,10.5,8.2,60.2,7.8,7.4,4.0,11.4,4.3,2.8,14.5,2020-07-03
HM,4.4,8.7,7.9,2.8,4.3,6.8,10.7,50.3,8.7,8.1,4.1,7.6,4.8,6.9,11.8,2020-07-04
HM,4.5,13.1,8.9,8.8,12.5,14.2,9.4,61.7,4.5,3.0,7.3,15.7,5.0,3.7,20.2,2020-07-05
HM,3.0,14.6,5.2,17.4,9.3,6.8,9.7,66.0,9.9,8.0,5.5,12.3,3.0,6.5,19.1,2020-07-06
HM,0.4,2.7,-2.2,13.0,9.2,13.4,9.1,48.5,3.4,6.2,5.4,9.6,0.7,1.1,19.8,2020-07-07
HM,0.6,17.5,1.6,14.1,5.9,7.5,8.4,66.1,2.5,4.1,1.3,6.3,1.3,2.6,12.5,2020-07-08
HM,5.8,12.3,8.1,6.5,7.1,5.9,3.8,57.2,8.9,7.3,6.7,9.0,0.6,3.0,8.5,2020-07-09
HM,-1.1,8.3,1.6,9.6,0.0,6.4,3.8,65.6,12.9,3.1,4.7,10.2,4.2,0.5,17.2,2020-07-10
HM,7.2,19.7,11.4,15.6,13.3,12.4,16.7,57.6,7.2,12.0,7.4,6.6,0.9,3.6,15.8,2020-07-11
HM,7.0,15.6,11.8,17.6,11.1,7.0,12.2,63.0,8.1,5.1,6.1,14.9,5.5,1.1,23.6,2020-07-12
HM,2.3,15.4,6.6,10.3,9.4,4.7,6.6,57.4,9.7,5.1,2.7,18.3,10.3,5.0,12.2,2020-07-13
HM,9.0,10.7,-1.1,13.2,5.3,13.5,15.2,72.7,13.6,8.7,10.9,12.3,2.9,1.3,21.8,2020-07-14
HM,4.9,9.4,10.8,8.8,15.6,8.1,9.2,61.8,8.9,7.0,7.8,6.6,4.2,5.3,10.5,2020-07-15
HM,10.1,21.0,14.1,19.2,15.7,21.0,21.6,58.0,10.1,11.7,12.2,18.5,2.1,8.8,19.2,2020-07-16
HM,-0.8,12.9,15.5,4.5,7.5,16.6,14.4,58.6,3.8,3.9,2.3,10.5,3.8,3.1,18.9,2020-07-17
HM,9.0,19.4,20.5,21.6,19.1,16.6,21.6,58.9,11.6,7.2,5.0,16.4,6.1,2.0,24.4,2020-07-18
HM,3.2,8.7,8.9,11.3,6.5,12.7,8.5,58.7,5.6,6.7,10.3,11.8,3.3,5.3,14.7,2020-07-19
HM,4.2,16.9,4.7,10.6,9.6,9.3,12.5,54.7,4.2,3.7,3.2,10.0,1.4,2.8,14.8,2020-07-20
HM,4.6,4.4,-0.2,1.4,0.7,10.3,8.5,60.4,6.2,4.6,5.5,8.6,4.7,2.4,18.7,2020-07-21
HM,11.9,14.6,4.0,13.6,13.5,9.1,9.4,62.5,11.9,4.0,7.0,10.6,3.2,0.8,28.8,2020-07-22
HM,6.2,10.0,3.8,9.1,9.3,9.5,13.9,61.0,10.8,4.6,3.1,14.9,1.9,4.6,20.7,2020-07-23
HM,6.0,16.3,4.5,6.8,3.7,10.4,15.0,58.0,7.5,5.2,8.3,15.0,2.2,0.0,22.4,2020-07-24
HM,2.6,8.9,2.7,8.2,6.1,8.1,6.2,49.7,2.6,0.8,0.8,9.6,2.3,1.7,13.3,2020-07-25
HM,3.7,15.1,9.8,8.7,11.2,13.4,15.6,57.0,6.4,5.7,5.8,15.2,4.8,3.8,21.0,2020-07-26
HM,-1.4,15.6,14.5,10.1,6.6,9.5,7.8,62.8,5.5,1.7,7.8,11.2,5.2,4.6,14.4,2020-07-27
HM,4.3,10.5,17.3,5.9,12.5,10.4,11.9,56.9,5.7,0.9,5.6,10.4,5.5,0.7,19.8,2020-07-28
HM,5.0,16.3,5.2,18.7,9.3,9.2,13.0,52.5,5.0,1.3,2.0,8.7,4.1,0.0,16.6,2020-07-29
HM,6.0,13.5,13.2,13.8,6.6,8.1,9.3,60.9,6.0,8.1,3.0,11.4,7.8,5.4,9.5,2020-07-30
HM,2.6,3.2,-0.8,3.3,1.9,2.8,4.7,54.3,11.2,6.5,7.9,7.8,0.0,1.3,20.1,2020-07-31
HM,9.2,4.3,8.1,1.4,13.0,8.0,8.7,45.7,9.2,9.8,3.2,6.4,0.0,3.2,13.4,2020-08-01
HM,3.7,11.2,7.9,8.9,7.1,9.5,14.6,57.9,8.0,3.8,3.5,7.9,1.7,1.2,15.6,2020-08-02
HM,-1.2,12.0,7.2,3.0,2.3,9.2,7.4,60.5,2.7,1.5,4.5,8.4,3.0,4.6,12.4,2020-08-03
HM,1.9,7.9,4.4,5.6,6.3,11.7,10.9,50.2,5.0,4.2,1.5,5.5,2.1,4.0,10.7,2020-08-04
HM,0.3,6.8,0.9,1.9,6.9,7.3,1.1,51.0,4.7,9.5,5.0,13.4,3.5,3.5,13.3,2020-08-05
HM,0.6,5.2,-0.5,13.0,8.6,9.7,5.7,58.9,7.2,6.3,3.9,9.5,2.5,3.2,17.5,2020-08-06
HM,-6.2,2.1,4.3,5.8,9.9,3.8,7.4,63.5,15.3,8.9,2.9,8.5,1.4,3.2,15.6,2020-08-07
HM,10.4,16.0,13.5,13.5,10.6,21.5,17.9,64.4,12.8,15.3,11.0,23.4,13.0,10.5,14.5,2020-08-08
HM,4.1,17.4,15.5,19.1,14.4,14.3,16.6,56.4,6.8,7.5,11.1,16.4,11.1,6.2,17.1,2020-08-09
HM,4.3,16.3,8.3,3.1,3.0,8.5,5.4,59.1,5.6,8.8,8.0,9.1,2.4,5.3,10.4,2020-08-10
HM,3.3,13.1,4.9,11.6,9.7,8.0,6.5,49.6,3.3,3.7,4.2,7.2,1.8,1.8,9.5,2020-08-11
HM,10.3,15.2,3.9,13.3,10.9,14.3,9.8,59.3,10.3,11.9,6.8,15.0,5.4,5.4,24.2,2020-08-12
HM,7.9,8.6,3.0,3.0,4.2,11.2,10.0,60.6,7.9,8.3,3.6,6.3,6.3,3.6,19.0,2020-08-13
HM,4.1,14.9,9.6,6.7,7.6,10.7,15.1,59.1,5.4,2.6,1.9,12.4,4.1,3.5,16.8,2020-08-14
HM,7.1,10.0,4.1,11.3,5.2,5.4,12.3,54.8,8.4,6.1,6.7,13.9,1.8,5.1,15.7,2020-08-15
HM,2.6,18.6,8.9,12.0,12.7,12.7,16.3,60.8,3.8,1.2,6.4,14.5,4.7,1.4,23.1,2020-08-16
HM,3.1,21.8,14.4,10.3,10.7,15.8,13.5,65.4,7.8,7.0,6.3,14.2,8.7,6.3,15.8,2020-08-17
HM,1.7,8.8,4.9,5.8,2.6,4.7,4.8,54.7,8.0,4.8,3.2,4.8,0.8,1.6,17.6,2020-08-18
HM,6.0,16.7,9.8,11.2,13.3,7.8,10.0,57.7,8.4,7.6,1.6,11.3,6.2,3.9,18.1,2020-08-19
HM,0.2,6.4,2.9,1.7,4.1,1.6,2.0,55.4,2.8,3.4,0.0,7.3,1.3,2.0,11.2,2020-08-20
HM,4.3,7.3,3.6,7.5,1.1,9.5,8.3,52.1,5.7,5.0,0.7,9.5,2.0,2.4,15.2,2020-08-21
HM,6.2,28.9,14.6,24.0,12.2,11.8,18.6,59.1,10.6,7.5,8.2,18.5,3.7,4.6,15.5,2020-08-22
HM,4.4,15.3,7.1,14.5,4.4,14.5,17.7,49.1,6.6,5.8,5.6,14.0,5.6,4.8,18.3,2020-08-23
HM,4.2,11.1,7.9,6.6,7.9,9.2,7.0,63.0,4.2,6.5,5.7,7.6,2.0,3.7,12.0,2020-08-24
HM,5.0,14.5,8.4,9.6,6.5,3.8,8.1,55.1,8.3,5.2,6.1,11.5,3.7,7.5,15.3,2020-08-25
HM,4.1,6.7,3.2,5.1,5.8,4.1,7.6,59.4,4.1,5.8,1.6,9.9,0.0,1.6,17.3,2020-08-26
HM,3.0,9.7,8.5,4.4,10.4,8.9,10.9,54.4,6.3,8.5,5.7,8.5,4.7,1.3,10.3,2020-08-27
HM,5.3,11.4,8.3,10.3,2.5,7.8,10.8,59.3,7.8,2.3,4.3,8.3,1.0,0.0,16.1,2020-08-28
HM,2.6,14.1,1.9,7.0,4.7,7.3,3.0,55.2,4.0,1.5,1.5,8.8,2.9,1.5,22.4,2020-08-29
HM,6.7,16.8,7.3,11.2,4.4,13.0,12.1,54.5,6.7,5.2,8.3,9.0,3.4,6.4,11.6,2020-08-30
HM,6.4,11.5,11.5,10.7,14.1,16.3,18.7,58.4,11.7,8.9,6.9,12.7,3.7,4.1,19.8,2020-08-31
HM,8.9,15.7,11.6,10.2,10.4,10.9,10.6,68.9,8.9,6.6,3.3,20.8,13.3,3.3,17.6,2020-09-01
HM,7.1,15.6,14.0,11.4,5.1,10.7,8.8,51.4,7.1,9.0,5.8,11.7,5.3,5.9,13.5,2020-09-02
HM,2.8,11.5,-3.3,1.1,2.1,5.4,1.1,60.0,7.0,3.0,4.3,10.0,1.4,1.4,20.3,2020-09-03
HM,2.1,9.4,-0.6,4.0,2.2,9.7,5.4,55.9,2.1,2.1,1.4,9.1,1.4,0.8,20.5,2020-09-04
HM,8.7,13.4,7.2,14.8,3.3,12.9,12.4,68.3,8.7,13.6,8.7,12.1,3.3,5.6,22.9,2020-09-05
HM,5.3,11.2,6.9,11.8,10.2,12.4,14.4,60.7,9.9,7.1,8.1,13.2,5.8,2.1,20.5,2020-09-06
HM,0.6,8.2,0.0,4.0,-2.8,6.0,5.5,51.7,6.6,1.2,0.6,2.9,1.8,0.0,11.8,2020-09-07
HM,5.1,14.4,1.8,10.0,9.6,10.8,13.0,61.2,6.4,8.6,7.1,14.3,7.3,4.3,24.7,2020-09-08
HM,4.5,16.2,-0.7,15.3,3.3,21.5,12.6,64.4,9.0,15.1,9.8,21.3,4.2,9.4,24.0,2020-09-09
HM,5.7,10.5,-0.8,-0.6,-2.0,7.2,3.9,48.9,7.2,1.8,1.7,12.0,3.7,2.1,15.9,2020-09-10
HM,4.8,7.4,9.8,5.2,14.4,12.3,13.9,59.9,12.0,15.1,5.2,9.0,0.0,1.6,17.0,2020-09-11
HM,3.0,13.1,0.5,7.3,7.4,6.8,7.4,52.8,3.0,3.0,5.5,6.5,3.0,2.0,22.6,2020-09-12
HM,6.4,11.1,7.8,14.1,15.3,10.0,12.7,58.6,13.4,11.7,10.8,13.3,3.1,8.7,12.8,2020-09-13
HM,4.2,5.4,-0.2,-1.6,0.6,1.9,7.7,50.6,4.2,1.2,0.6,1.2,0.0,1.1,14.1,2020-09-14
HM,1.6,6.2,5.1,2.7,4.3,11.1,4.3,61.4,6.7,4.6,5.3,14.5,5.8,5.9,20.8,2020-09-15
HM,3.1,3.0,1.1,-1.7,5.3,2.0,-2.4,52.7,6.3,4.4,0.6,6.8,6.2,2.4,5.7,2020-09-16
HM,-1.2,5.3,-3.7,-0.6,6.5,6.6,7.2,56.3,3.9,3.9,0.0,13.6,4.6,1.3,13.1,2020-09-17
HM,-1.8,10.7,7.5,11.8,11.0,2.4,4.2,49.5,6.7,2.5,8.5,6.2,2.5,5.9,20.1,2020-09-18
HM,0.5,12.6,9.3,9.4,17.5,8.1,14.8,56.3,5.6,1.9,1.7,11.9,2.4,0.0,17.7,2020-09-19
HM,3.7,16.4,7.8,11.6,11.0,12.2,9.0,60.3,8.6,8.4,1.7,19.8,7.4,0.7,25.5,2020-09-20
HM,8.9,18.9,4.9,12.9,5.9,14.7,13.6,64.8,8.9,6.3,9.9,18.0,2.5,7.5,19.7,2020-09-21
HM,-1.8,-0.3,-1.0,6.1,-0.5,6.9,5.3,59.0,10.3,3.4,1.1,3.5,1.9,1.9,15.8,2020-09-22
HM,10.8,16.1,8.9,11.5,13.7,14.4,16.5,65.1,14.4,6.6,11.7,18.3,6.9,4.8,21.6,2020-09-23
HM,7.2,19.9,8.7,26.5,12.8,13.4,18.8,61.9,7.2,6.1,0.0,19.5,8.7,4.1,20.4,2020-09-24
HM,11.5,18.5,9.1,14.8,14.0,11.5,13.9,56.3,17.1,3.4,11.8,13.6,7.4,3.7,21.0,2020-09-25
HM,5.8,11.5,-0.2,7.5,6.8,9.4,6.6,59.9,7.1,5.7,5.2,10.2,8.7,7.3,7.5,2020-09-26
HM,0.7,6.7,-2.8,4.0,2.2,1.1,5.5,55.9,6.1,5.9,3.1,9.8,0.7,0.7,17.1,2020-09-27
HM,4.7,7.1,2.1,12.4,-0.7,13.0,11.8,58.1,7.7,6.7,6.1,11.8,3.2,0.0,24.2,2020-09-28
HM,3.8,14.8,9.1,11.4,11.0,8.4,12.1,63.0,9.9,10.6,9.2,11.4,6.1,2.3,19.9,2020-09-29
HM,-0.8,12.3,4.0,7.4,3.5,9.0,12.3,59.6,4.2,7.4,4.2,9.1,0.8,2.4,18.2,2020-09-30
HM,5.4,12.3,2.4,6.7,5.1,17.3,5.8,55.8,5.4,6.4,4.0,15.1,1.6,1.6,26.0,2020-10-01
HM,9.1,16.8,20.9,11.2,14.9,19.7,22.8,63.7,12.9,6.3,8.0,22.3,8.9,9.0,17.6,2020-10-02
HM,5.1,17.2,4.3,15.0,9.9,15.4,15.8,71.3,16.9,11.8,13.6,17.6,2.6,4.0,20.9,2020-10-03
HM,2.0,6.8,5.1,6.1,5.0,7.6,12.0,64.6,16.5,14.3,4.2,10.8,3.1,1.7,19.2,2020-10-04
HM,3.9,14.3,10.3,17.5,8.0,7.8,9.5,52.9,8.6,6.4,5.4,9.4,1.6,2.0,11.5,2020-10-05
HM,2.3,20.2,15.8,6.9,17.2,16.9,22.6,63.3,3.7,8.8,1.4,15.4,5.7,8.1,20.3,2020-10-06
HM,4.1,8.0,-2.5,10.5,11.4,11.4,13.8,63.0,9.7,8.3,7.0,9.7,2.9,2.1,24.9,2020-10-07
HM,14.3,18.9,8.4,14.6,14.3,18.5,23.2,63.8,14.3,9.0,3.6,20.9,6.6,4.1,21.1,2020-10-08
HM,0.9,12.3,-0.4,5.8,4.1,4.0,6.3,59.6,15.8,5.1,9.4,8.5,0.0,2.4,19.7,2020-10-09
HM,2.3,13.4,11.7,10.9,2.0,6.7,13.4,62.7,11.9,7.9,5.5,6.4,1.6,2.5,18.1,2020-10-10
HM,0.6,10.7,2.5,9.0,5.7,8.1,6.4,52.5,7.0,3.9,3.2,8.4,1.9,5.1,15.0,2020-10-11
HM,6.0,15.9,8.6,11.5,5.1,7.2,5.4,57.7,10.4,8.2,5.6,4.6,1.5,3.4,16.0,2020-10-12
HM,8.5,16.6,12.8,5.5,6.8,11.4,13.1,62.8,12.4,9.2,9.2,20.9,8.2,5.2,24.1,2020-10-13
HM,2.4,18.1,12.1,5.7,2.6,8.0,14.9,58.4,9.3,11.0,4.9,13.3,3.6,3.0,15.8,2020-10-14
HM,5.9,12.5,7.0,11.3,-0.6,4.1,9.4,62.7,7.5,5.9,5.1,8.3,5.9,0.8,26.1,2020-10-15
