Brand;Buzz;Impression;Quality;Value;Reputation;Satisfaction;Recommend;Awareness;Attention;Ad Awareness;WOM Exposure;Consideration;Purchase Intent;Current Customer ;Former Customer
Apple;16.1;26.1;32.8;9.8;33.3;23.5;21.1;92.9;24.4;22.9;23.9;28;14.1;13.7;24
Apple;11.2;24.8;37.1;6.9;30.4;20.2;14;97.7;13.5;25.4;12.6;24;13.2;10.1;34.2
Apple;12.7;33.1;32.3;4.8;27.7;31.7;27.4;98.2;22.6;15.7;19.7;27.1;17;17.1;25.9
Apple;19.3;26.9;36.2;8.7;27.7;27.2;27.5;99;25.3;26.2;20;35.5;19.8;16.1;28.7
Apple;14.9;36.6;53.3;8.3;41.9;22.5;35.5;99.1;28.7;24.1;22.3;31.2;14.7;7.8;23.6
Apple;16.3;26.8;38.3;-0.2;37.3;31.3;23.2;84.9;28.1;20.6;18;30.1;9.1;17.9;21.4
Apple;24;34.1;42.9;13;35.3;43.1;26.1;93.7;34.7;35.7;31.4;30.1;18.6;26.7;17.5
Apple;13.7;14.3;24.7;7.4;29.9;25.6;16.8;85.9;25.3;19.5;15.8;25;12.7;11.7;28.3
Apple;14;38.5;45.3;20.3;34.8;31.1;31;86.1;27.9;17.3;16.8;29;13.3;18.6;16.2
Apple;17;33.2;34.8;11.9;33.4;26.9;23.1;95.5;26.5;22.5;15.9;33.1;18.3;13.9;23.3
Apple;3.4;29.3;43.6;10.1;28.5;24.7;23.4;81.5;14.6;16.9;13.3;20.8;10.3;5.1;26.4
Apple;9.9;23.6;34.7;6.8;26.3;24.4;21.4;94.1;26.1;22.6;21.6;32.2;10.6;10.1;26.2
Apple;17.6;33.4;31.2;14.8;28.8;22.9;25.4;92.2;26.7;22.2;20.3;25.3;11;12.8;26.6
Apple;19.3;30.4;39;12.2;27.1;31.8;24.2;84.5;29.2;20.7;20.8;36.5;7.4;10.9;28.1
Apple;13;27.4;37.9;-5.1;27.4;23;23.9;88.6;24.8;20.3;21.4;29.8;15.2;11.5;23.9
Apple;10.5;28.8;42.8;2.7;25;29.6;18.8;93.5;23.7;25;18.8;23.9;11.4;6.4;36.7
Apple;13;37;32.7;22;30.3;33.4;34.7;90.7;27.1;23.5;21.8;38.4;18.2;21.8;24.4
Apple;29;41.6;43.8;25.7;42.9;32.4;34.6;94.5;37.8;24.6;25.3;33.5;15.3;19.8;21.4
Apple;7.4;36.8;41.3;18.8;36.5;31.6;24.3;90.5;15.8;20;19.5;34.8;15.5;17.2;17.3
Apple;10.3;27.3;25.2;1.9;37.4;21.1;21.6;83.7;28.6;19.4;19.7;25.5;7.3;12.4;26.1
Apple;22.5;38.9;43.5;9.1;41.1;31.5;27.1;80.7;27.8;22.8;15;31.6;16.3;8;34.3
Apple;3.5;27.9;37.7;15;34.5;30.7;22.3;97.2;27.6;20.9;20.5;37.5;19.4;20.9;25.3
Apple;15;33.8;39.4;7.9;32.9;28.5;20.5;94.2;25.1;23.8;18.2;27.1;13.1;12.8;29.5
Apple;7.7;28.3;45;3.2;34.7;21.2;23.3;85.1;18.8;19.9;12.9;31.3;11.3;12.9;25.5
Apple;15.3;30.8;31.6;-1.1;23.8;26.7;15.9;92.2;28.2;29.1;18.1;26.4;10.5;13.5;27
Apple;12.2;42.4;42.3;2.7;37.2;19.6;20.4;97.3;23;27.8;16.8;21.8;4.8;6;35.7
Apple;15.8;35.2;40.9;9.5;38.2;28.9;29.4;82.3;24.7;18.6;18.7;39.1;17.6;16.2;21.8
Apple;6.3;34.3;41.3;7.5;38.1;23.1;28.7;93.9;23.4;25.9;21.1;26.1;10.3;15.8;18.1
Apple;22.5;36.5;41.4;-2.2;39.5;20;32;90.3;33.4;17.9;13;22.9;9.9;9.4;28.8
Apple;7.2;30.2;46.7;-2.5;30.6;33;33.4;97.6;19.4;28.2;15.7;30.6;14.5;14.9;24.2
Apple;15.1;39;44.9;3.5;29.8;30.9;31.3;95.9;28.9;29.8;20.1;28.1;12.3;15.9;29.6
Apple;17.1;23.2;37.8;14.1;40.6;27;22.5;98.6;19.1;17.7;9.5;17.8;6.1;8.5;25.9
Apple;10.4;32.9;42.8;5.3;33;25;25.5;87.9;25.5;19.1;19.4;31;11.4;9.3;28.7
Apple;18.5;33.4;43.3;9.1;32.7;31.1;32.4;94.6;33.6;21.7;27.5;26.8;15.2;22.3;27.1
Apple;11;45.2;48.1;20;32.2;30.9;34.1;91.4;14.8;18.8;6.8;38.6;22;13.2;26.2
Apple;11;22.2;31.3;4;37.5;22.9;27.2;93.4;32.1;17.3;21.5;33.2;18.9;11.4;28.7
Apple;15.8;42.2;38.2;13.8;41.1;25.8;27.1;95.7;23;26.5;11.8;24.8;15.6;15.9;24.7
Apple;19.2;30.8;34.6;-5.4;28.5;30.8;19.5;84.2;29.4;21.6;14.4;24.6;10.2;11.4;29.2
Apple;22.5;24.4;43.2;6.3;35.6;19;15.4;91.6;26.8;14.2;22;18.3;7.2;9.5;24.2
Apple;7.1;33.9;36.4;4.7;22.6;29.3;25.7;93.7;23.3;23.5;15.1;29;14.5;13.9;28.8
Apple;23.7;30.1;46.3;15;35.8;26.6;30.9;84.4;30.1;25.6;14.2;28.1;13;13;27.5
Apple;4.1;21.2;33.8;6.5;21.9;24;18.5;85.9;26.5;26.2;18.8;23.8;13.1;14.8;28
Apple;11.7;31.1;35.6;8.3;30.2;41.6;27.9;95.6;31.9;29;23.2;36.7;25.9;24.7;30.5
Apple;27.5;38.9;48.3;17.9;40.2;35.3;29.1;90.4;33.4;22.7;24.4;37.3;20.8;22.3;23.3
Apple;11.2;23.1;20.3;-5.1;30;27.1;9.9;95.1;24.6;26.1;17.5;31;14.1;7.7;31.2
Apple;17.7;22.9;34.9;3.8;28;25.7;17.4;87.9;20.7;21.4;14.8;25.5;10.7;13.5;23.2
Apple;19.7;30.2;34.1;9.9;40.7;26.2;21.1;92.5;27.6;21.2;23.5;27.4;6.9;15.7;26.7
Apple;9.8;26.7;40.3;13.1;34.4;15.3;26.3;84.1;19.8;18.3;16.1;26;15.7;13.7;21.4
Apple;10.6;20.4;26.7;2.5;28.2;24.7;19.8;79.7;26.6;23;13.6;26.9;13.9;15.7;19.2
Apple;-0.5;45.2;51.6;19.4;40.2;23.8;32.3;92.2;27.5;20.3;25.3;32.6;9.1;17.3;26.2
Apple;8.4;32;35.4;5.3;24.6;22.3;14.8;92.9;31.1;24.4;20.9;27.2;13.6;12.7;29.3
Apple;21.9;35;37.8;5;37.8;30.1;32.9;93.1;38.4;17.7;22.4;34.8;19.8;25.1;20.1
Apple;10.4;33.7;30.4;-0.3;27.2;29.6;17.6;97.3;23.8;18;17.1;36.1;19.2;17.6;21.9
Apple;20.7;30;29.4;9.7;36.8;22.7;25.2;84;35.1;28.4;22.2;32;14.3;9;30.8
Apple;10.9;26.1;30.8;17.6;31.5;7.6;21.6;91.9;21.7;24.3;18.4;33.7;11.8;11.4;26.2
Apple;13.8;24.8;36.7;13.2;25.4;18.8;23.8;86.4;28.5;25.5;15.8;23.1;8.7;13.8;22.7
Apple;4.6;21.1;32.9;3.8;31.9;26.2;20.7;93.5;23.5;23.4;20.5;29.4;17.4;14.5;25.3
Apple;12.6;35.9;57.3;23.7;46;30.4;28.1;98.8;30.2;22.1;17.8;38.1;15.5;17.4;21.4
Apple;10;6.4;32.7;9.5;24;17;16.2;93.9;27.2;21.9;12.3;24;9.7;10;24.6
Apple;28.2;35.4;43.8;9.5;41;35.3;32.9;92.9;32.2;22.2;28.7;30.5;16.4;21.8;33
Apple;19.6;29.5;40.7;21.2;34.1;27.9;26.8;87.2;22.9;20.1;19.7;29.2;11.5;15;33.7
Apple;19.2;49.5;48.6;10;44.8;23.1;31;96.8;25.7;12.5;22.1;33.1;5.5;10.4;25.7
Apple;12.1;37.8;43;11.4;31.4;22.1;23.1;87.1;26.5;29;14.4;18.7;10.9;9.9;20.1
Apple;7;22.4;36.5;-8.5;22.7;25.1;21.5;94.2;20.1;24.9;14.5;35.9;25.6;18.1;17.6
Apple;13.3;36.6;47.3;12.5;42.1;33.5;36.9;88.9;19.1;22;11.5;25.9;12;17.5;21.1
Apple;11.4;34.9;42.3;14.7;31.2;26;21.6;87.9;17.6;23.4;17.2;21.3;13.7;7.4;28.2
Apple;9.2;16.9;26.8;14.3;25.9;9.9;24.1;76.6;24.8;18.2;22.6;20.2;7;10.2;22.4
Apple;1.1;22;36.4;-6;22.7;13.1;6.6;83.6;24.5;21.6;16.1;15.3;9.9;13.7;21.6
Apple;18.4;34.5;45;3.7;25.5;26.9;23.1;96.1;36.9;19.7;18.8;26.8;13.5;13.5;37.8
Apple;9.6;22;30.3;2.7;27.6;27.6;15.2;91.8;17.9;18.6;15.2;26.2;11;13.9;24.8
Apple;14.3;45.3;46.4;14.9;37.9;28;32.8;93.6;21.4;20.8;20.1;25.6;8.3;17.8;24.3
Apple;20.3;30.3;40.7;5.1;22;26.4;29.3;90;28.4;27.9;24;28.7;11.6;11.3;22
Apple;12.3;20.4;22.1;-2.8;19.4;16;16.6;86.6;20.2;25.6;12.1;26.3;14;12.1;25.8
Apple;8.9;36.1;53;9;37;21.7;29.5;94;22;24.7;16.9;27.1;5.1;15.7;39.3
Apple;-0.3;29.7;35.9;6;25.4;23.1;24.5;85.7;22.3;19.2;13.1;23;10.8;7;29.3
Apple;28.7;43.2;47.9;19.6;39.7;26.1;32.2;96.9;39.8;18.9;19.7;33.5;24.8;9.5;29.9
Apple;2.8;23.3;34.7;11.1;26.7;23.9;29.8;88;23.3;17.4;13.9;33.8;13.9;8.1;24
Apple;27;36;50.5;6.8;40.9;31;28.3;87.2;35.8;25.9;19.2;35.3;16.4;21;23.5
Apple;3.9;25.8;35.4;4;35.7;23.2;22.6;93.1;23.4;19.5;23.2;24.7;12.8;12.3;29.1
Apple;21.8;38.5;52;15.4;42.5;35.3;32;92.3;29.1;20.2;12.3;32.1;20.8;12.5;35.9
Apple;15.7;21.3;42;1.4;28.7;22.3;20.7;94.2;36.2;33.7;28.1;27.4;13.9;12.5;26.4
Apple;15.8;30.1;38.3;4;33.6;29.4;20.5;93.9;24.2;19.3;14.2;29.9;12.6;16.2;18
Apple;23.1;33.4;45.8;6.6;35.8;33.9;37.1;96.4;34.3;22.5;31.9;31.3;14.9;18.9;24.2
Apple;9.8;35.2;33.4;19.9;28;22.2;21.8;90.8;28.5;19.1;16.1;31.6;13.8;17.3;29.7
Apple;21.9;37.9;41.8;22.2;36.9;29.7;29.1;80.4;24.5;17.7;15.4;35.7;11.9;18.5;20.6
Apple;23;36.2;37.7;9.7;25.7;21.7;23.9;83.1;28;29.8;22.8;34.1;18.3;13.1;24.8
Apple;14.6;32.3;44.9;10.2;36;26.3;25;89.1;34.7;21;19.9;33.8;17.7;14.2;26.5
Apple;13.6;28.7;39.1;15.9;37.6;28.1;30.7;94.1;28.7;21.2;25.3;31.7;17.4;13.1;25.5
Apple;12.7;32.7;44.4;8.4;25.4;19;24.5;88.1;26.7;13.8;15.6;25;11.6;19.7;28.3
Apple;13.3;30.4;37.5;8.1;38.9;19.4;28.4;95.2;29.4;25.3;17.6;26;12;12.8;17.8
Apple;14.8;29.6;43.2;15.3;25.7;24.8;31.4;83.7;22.5;21;23.1;22.2;11.4;9.8;27.7
Apple;11.2;29.5;35.5;-2.6;20.7;21.4;13.9;85.3;22.8;21.6;15.6;18.5;1.9;9.5;27.2
Apple;17.7;36.6;42.9;15.3;38.1;36.3;36.5;97.1;30;22.2;21.4;28.6;18.8;27.2;22.6
Apple;13.5;32.4;39.9;8.8;34.3;31.1;28.1;93.4;30.7;23.8;16.1;31.6;21.9;27.2;20.1
Apple;27.4;26.7;36.1;11.9;27.6;23.7;32;93.3;35;22.7;22.2;29.2;15;14.9;20.5
Apple;16.3;30.6;35.9;5.7;22.1;24.5;22;81.3;20.1;16.5;19.2;25.9;14.3;14.5;17.8
Apple;20.8;20.8;28.4;2.3;25.2;19.1;20.9;87.7;34.7;32.1;24.3;27.5;12.1;15.5;24.3
Apple;13.4;34.5;39.1;12.9;26.3;31.5;19.5;88.9;18.9;23;13.9;27.6;17.4;11.6;25.3
Apple;24.2;39.4;39.6;19.6;29;26.3;32.6;97.5;29.9;31.9;36.8;38.1;18.1;18.7;28.2
Apple;3.4;10.9;30.7;-10.7;20.7;18.6;8.3;92.1;22.9;8.8;18.4;21.5;11.6;12.2;16.8
Apple;19.8;41.5;45;7.5;45.2;34.1;29.1;96;35.6;26.7;21.8;22.4;10;17.3;32.3
Apple;18.1;28.6;30.9;6.5;27.7;12.8;18.7;87.2;36.4;26.5;24.8;20.5;7.6;17.1;20.5
Apple;24.9;46.2;53.8;19.1;40.6;31.9;38.2;97.8;37.2;26.2;25.7;33.6;10.2;20.7;24.9
Apple;15.8;26.9;39.4;9.5;27.9;31.2;27.6;91.3;26.4;26;28.5;30.8;20.7;18.8;22.1
Apple;2.5;22.5;38.7;14.4;31.7;21.1;23.1;88;26.1;28.6;24.9;26.1;14.1;8;17.3
Apple;22.9;36.7;44.8;12.5;34.2;33.9;31.6;91.6;34.6;35.1;35;35.3;9.1;15.2;36.9
Apple;15.3;25.8;49.3;11.9;35.6;33.5;33.4;84.3;26.4;19.9;15.8;26.7;15.5;12.3;32.4
Apple;6.8;28.5;36;4.4;32.1;26.9;20.7;85.8;13.9;26.9;13.9;30.3;14.8;4.3;33.5
Apple;21.4;46.6;56.5;22.5;41;34.5;40.4;94;24.7;30.8;19.9;29.9;7.8;10;33.4
Apple;10.4;45.6;60.7;15.7;50.1;27.7;33.4;97.4;26.4;22.8;21.4;41.3;18.6;11.3;33.2
Apple;26.7;32.4;40.9;11.7;36.5;19.6;22.9;94.6;26.7;16.2;12.8;23.7;10;10.9;26.8
Apple;20.4;29;43.4;11.4;21.7;15;29.2;86.7;27.7;22;12.5;33.3;11.3;7.1;25.9
Apple;12.5;28.4;39.5;12.2;35.1;31;29.7;93.4;33.1;27;18.8;24.8;12.7;17;27
Apple;15.3;35.3;49.2;15.7;30.3;32.3;28.1;91.9;22;28.6;17.8;26.4;14.3;11.5;30
Apple;15.4;38.6;40.6;8.7;31.3;30.7;26.3;90.4;25.7;9.9;18.5;28.6;12;8.9;34.7
Apple;3.6;24.5;35.5;13.8;28.5;24.6;22.1;83.4;24.1;22.3;23.8;27.6;11.2;15.7;24.8
Apple;14.2;12.1;27.5;-0.3;16.8;15.7;14.8;81.8;19.9;20.3;15.7;19.1;6.2;9.6;10.9
Apple;14.9;33.9;29;12.3;26.9;24;27.5;95.7;23.9;28;12.7;25.5;15.4;13.4;26.9
Apple;6.3;27.5;34;-7.2;27.8;27.2;27.1;85.3;30.8;22.2;20.4;38;19.3;13.4;29.9
Apple;22.3;38.2;43.1;16.6;45.2;32.4;32.2;87.3;31.1;32.3;20.3;32;15;13.5;27.4
Apple;9.2;15.7;26.8;-1.4;35;20.5;12.7;94.2;35;22.2;21.4;23.8;13.2;11.9;35.6
Apple;11.5;22.2;38;3.2;26.7;13.4;29.2;89.8;22.6;19.1;20.3;22.4;10;5.5;26.9
Apple;-0.9;12.7;29.4;-6;28.7;19.7;24.5;95;37.6;25.7;26.8;24.5;14.6;17.8;27.6
Apple;16.2;36.7;47.9;14.7;41;27.6;35.5;100;27.9;24.1;13.7;28.8;15.8;14.1;24.2
Apple;15.5;30.6;39.2;11.3;32.7;18.7;25.4;82;20.2;24.9;13;10;8.3;13.2;22.3
Apple;14.7;32.3;43.1;12.6;32.1;21.1;28.3;95;32;23.8;20.3;24.9;12.5;9.1;41.9
Apple;16.5;33.9;47.6;8.1;26.1;26.5;19.3;90.6;34.2;30.2;21.8;23.5;16.3;20.2;19.6
Apple;16.2;31.1;41.6;2.1;29.4;29.6;22.5;90.8;34.8;25.1;25.2;30.7;12.5;15.7;30.9
Apple;15.7;45.4;45.1;13.3;22.3;21.8;33.1;92;29.1;30.6;19.9;33.9;17.4;15.9;28
Apple;18.4;47.8;45.8;23.5;38.1;36.3;41.9;89.3;26.1;38.8;21.8;33.3;15.3;25.6;23.5
Apple;8.7;26.3;31;4.7;25.9;23.1;21;94.1;23.5;16.4;25.1;36.9;20.2;24.1;27.1
Apple;9.7;17.2;41.7;-2;32.1;18.6;17.3;83.7;20.1;23;15.5;19;8.1;14.3;18.8
Apple;8.3;20.9;31.6;-6.1;19.4;15.1;12.3;96.3;21.5;12.1;14.4;23.1;11.2;9.1;19.7
Apple;13.3;34.1;39.5;9.9;31.2;20;30.6;88.2;23.7;29.4;27.6;31.9;14.1;13;30.8
Apple;1.8;34.6;41;-7.2;30;35.3;25.8;95.2;26;16.3;20.6;34.3;15.5;14.4;35.9
Apple;17.4;33.4;48;9.1;30;25;25.5;94;22.2;25.1;26.5;25.4;17.3;12.7;39.9
Apple;17.5;22.1;21.8;-8.8;8;26.8;19.9;99.2;34.4;30.8;21.1;26.6;11.4;16.2;23.5
Apple;12.7;33.4;39.6;6.5;30.6;19.7;29.6;90.2;27.4;28.7;25.4;30.1;7;12.4;19.2
Apple;28.4;33.3;38.9;14.1;27.9;30.5;18.4;92.8;28.4;25.9;27.8;31.2;20.6;16.7;24.1
Apple;29.1;29.1;45.6;11.1;46.1;31.8;27.1;100;41;30.7;22.6;38.9;18.9;21.5;33.3
Apple;15.5;22.9;27.7;1.9;17.9;16.8;15.2;85;25.4;28.4;20.3;26.5;15.6;10;26.6
Apple;20.7;40.1;45.2;9.2;34.3;29.8;34.2;86.6;28.2;21.1;15.8;33.9;11.4;22.4;20.6
Apple;27.6;33.4;48.7;6.4;37.4;26.5;26.5;95.8;33.2;20;24.4;28.4;14.5;9.7;20.7
Apple;6.5;27.9;39.7;9.3;24.3;26.9;29.3;94;25.5;28.4;17.7;20.7;11.2;11.7;27.2
Apple;21;37.9;44.3;14.7;33.4;29.6;26.6;94.3;31.8;26.8;20.7;33.7;16.4;17.6;28
Apple;25.8;37.4;60.8;15.5;44;34.7;32;96;30.9;23.6;33;25.8;15.5;20.4;28.5
Apple;33;37.3;36.8;14.5;48.1;30;31.9;86.9;37.5;30.3;24.3;27.5;9.1;13;25.1
Apple;7.4;21.5;39.2;-6.5;25.7;16.1;10.1;95.9;41.3;29.7;25.9;33.5;9.6;11.9;22.3
Apple;13.5;39.1;48;23.8;28.7;30.6;29.9;91.2;33.2;31.8;27.5;36.4;13.4;18;24.5
Apple;6.1;28.9;39.1;0.6;28.8;25.4;18.9;92.8;19.7;13.1;3;18.4;9.6;4.6;28.8
Apple;10.2;26.4;34.7;-2.7;25.8;16.8;21.4;86.1;22;25.5;14.6;22.4;11.4;7.2;25.4
Apple;14.8;27.3;47.5;4.8;31.9;26.7;23.7;89.5;28.8;26.7;24.4;18;7.2;11.4;29.6
Apple;15.6;37.7;38.4;16.8;37.5;25.9;16.5;90.9;29.8;29.8;31.1;25.9;7.5;12.1;25.8
Apple;20.8;30.6;38.5;4.5;37.2;29.3;17.3;90.9;26.1;12.8;17.9;21.7;11.9;16.2;17.9
Apple;16;26.7;39.2;5.3;21.4;24;28.3;89.9;21.5;17;14.6;30.4;18.5;11.9;39.1
Apple;24;31.6;42.1;11.4;38.2;18;25.4;87.5;28.5;14.6;13.2;22.2;8.3;8.7;20.3
Apple;14.9;47.3;55.2;16.1;33.5;35.4;43;92.4;34.7;30.9;22.8;38.4;17.8;20.7;33.2
Apple;19.9;28.6;50.5;3.1;35.4;22;24.5;95.3;24.1;33.4;25.6;37.8;12.6;19.3;17.3
Apple;11.4;23.2;36.5;0.7;20.9;26.1;17.4;93.9;33.3;33.3;13.2;24.9;11.8;15.6;21.2
Apple;10.2;30.5;27.5;3.6;32.2;18.2;15.8;90;24.7;26.5;15.2;24.7;11.1;8.2;29.2
Apple;15.3;37.1;44;10.8;31.1;33.8;25.1;88.5;33.4;33.3;18.8;30.7;14.4;19.3;26.9
Apple;7.4;45.5;39.6;10.3;28.1;33.8;27.9;80.9;22;17.7;13.2;30.8;8.8;10.4;35.2
Apple;24.2;40.4;45.8;17.4;36.4;27;25.5;93.3;37.8;19;27;39.2;18.9;16.2;25.8
Apple;22.6;35.9;52.5;16.7;30.1;39.7;44.4;93.6;35.4;38;33.2;39.6;16.6;20.5;21.8
Apple;29.4;29.6;47.2;11.2;32.4;33.7;30.3;90.5;40.9;26.2;26.2;36.4;13.5;16.9;35.1
Apple;21;27.1;39.7;13.7;22.6;30.7;27.2;92.4;28.8;34.5;13.6;28.9;9.6;14.4;26.1
Apple;24.6;43;56.2;23.4;36.5;41.2;43;93.5;37.9;35.7;29;37.8;17.5;13.1;38
Apple;8.8;30.9;26;4.3;23.4;21.5;17.8;100;33.8;36.9;16;23.7;5.8;15.5;27.3
Apple;5.5;17.9;36.5;-2.5;31.5;23.6;11.9;93.9;27.7;30.3;21.6;22.9;14.9;13.7;24.8
Apple;24.2;27.5;39.8;2.1;32.1;24.8;24.7;93.1;26.3;23.4;19.6;32.4;14.9;13.4;25.8
Apple;24.3;47.1;60.1;23.4;50.9;23.5;39.1;98.4;27.5;31.3;25.1;28.9;18.3;17.2;32.5
Apple;28.5;41.8;45.7;20.5;41.7;27.8;33.4;94.2;36.2;27.1;30.5;46.1;22.7;21.5;23.5
Apple;19.4;42.8;56.1;6.9;43.2;27;22;93.9;35.5;28.8;28.5;28.1;16.6;19.5;32
Apple;20.9;28.2;46.3;16.2;46.7;32.5;29.1;95.3;25.2;25.8;29.8;32;19.3;18.4;22
Apple;28.5;26.8;38.4;0.3;51;26;26.4;89.4;41.3;38.9;18.3;36.5;18.5;18.5;23.8
Apple;19.4;28.7;37.6;4.8;30.6;35.1;26.7;89.1;38.3;32.9;16.9;38.3;16.8;24.2;23
Apple;0.5;26.4;41;-2;27.3;26.7;23;90.8;36.9;30.5;26.6;27.5;12.4;15.7;30.3
Apple;18.9;21.2;34.4;11;33;16.8;12.4;90.4;34;35.7;29.1;18.9;8.9;14.6;12
Apple;23.7;43.5;43.3;7.1;35.3;26.9;25.4;93.3;30.5;33.7;32;29.6;13.5;15.5;37.6
Apple;27.3;38.7;54.9;20.4;44.8;28.9;37.1;98.6;45.3;36.8;23.1;29.1;19.9;16;20.5
Apple;25.1;34.9;42.1;21.5;28.5;35.3;44.8;92.7;35;36.5;30.2;37;17.2;7;38.9
Apple;31.2;51.3;52.6;24.8;53.9;25.5;37.5;87.9;40.1;36.4;23.2;35.6;15.9;16.1;25
Apple;31.8;25.1;51.2;0.9;38.5;21.6;25.6;96.1;48.6;30.9;32.9;36.9;27.6;20.6;15.6
Apple;4.6;25.8;33;7;23.5;24.4;24.4;93.7;29.3;30;23.6;26.4;19.7;13.7;33.6
Apple;41.8;39;38.7;-7;37.2;37.7;32.6;87.1;43.6;42.9;32;40.1;20.8;23.5;28.2
Apple;23.7;15.3;40.7;15.8;32.2;30.3;20.9;92.3;32.5;32;15.2;27;18.9;20.3;18.4
Apple;25.3;34.8;48.8;10;36.3;30.8;23.6;96.8;38.9;43.6;23.7;26.6;20.1;25.1;15.8
Apple;20.2;29.5;49.7;3;37.7;24.1;29;95.2;48.5;33.1;27.1;30.4;9.6;13.2;31
Apple;29.2;40.5;39.1;22.8;37.2;24.5;30.5;92.9;38.8;32.7;26.6;38.8;18.7;13.4;30.5
Apple;29.2;34.3;37;9.8;37.7;27;35.3;83.5;47.1;40.1;23.9;32.5;13.6;11;28
Apple;11.9;18;30;-0.3;31.1;21.2;11.7;90.6;28.7;25.6;10.6;31.1;16;10.8;24.9
Apple;25;46.8;47.9;15.4;36.4;19.9;36.2;94.1;36.9;29.7;18.5;34.2;19.3;14.4;22.2
Apple;20.6;27.6;47.3;7.7;23.8;23.8;22.4;92.1;33.1;45.4;20.9;34.1;21.1;16.9;34.7
Apple;24.2;45.1;60;14.8;32.1;27.7;26.5;90.3;31.6;35.3;24.3;33.9;12.4;17.8;20.6
Apple;11.8;29.3;42.3;7.3;31.8;30.2;27.7;96.8;37.2;29.7;22.9;24.5;13.7;13.7;34.8
Apple;17.2;21.3;40.5;-1.2;30.3;21.4;26.8;93.3;30.9;42.9;28.4;22.5;7.5;11.6;17.4
Apple;14.2;34.9;44.3;6.8;28.4;33.2;15.5;87;28;34.5;17.3;20.7;7.7;17.7;24.5
Apple;36.3;38.6;47.9;17;39.7;32.8;33.6;91;48.4;45.1;26.9;34.3;19.5;25.2;30.9
Apple;26.9;33.9;49.5;-5.3;29.3;29.4;22.1;95.5;37.5;27;28.8;28.9;14.7;21.2;23.3
Apple;23.8;31.2;45.3;16.5;36.6;21.7;29.8;90.6;25.6;35.3;18.8;33;15.7;19.3;30.2
Apple;42.6;47.8;53.1;25.3;49.9;28.9;45.4;98.4;44.1;36.6;36.5;37.7;17;14;31.3
Apple;18.6;27.2;34.3;6.8;28.5;28.9;24.9;87.5;35.5;27;37.3;34.2;12.8;11.6;32.7
Apple;30.5;48.7;60.1;24.4;41.5;30.8;40.1;95;31.8;31.4;30.2;34.4;22.1;26.4;21.3
Apple;28.3;29.5;49.1;3;31.5;20.6;23.8;91;37.5;39;21.9;21.6;8.7;20.1;18.3
Apple;26.5;32.6;44;13.4;28.5;36.9;27.5;90.6;38.8;32.4;31.4;32;14.2;24.5;22.4
Apple;16;24.1;32.6;3.3;25.1;23.6;19.5;90.7;22.8;28.6;14.9;32.7;13.8;13.5;29.5
Apple;25;40.1;53;11.3;40.9;40.7;35.7;98.9;42.7;31.9;34.2;43.1;19.8;29;20.8
Apple;29.9;34.2;51.6;5.4;38.3;26.1;32.4;94.8;38.2;33.3;22.3;24;13;19.3;17.3
Apple;5.8;19.5;40.4;4.6;29.5;27.4;11.9;93.5;28.8;27.6;16.7;26;12.1;12.7;23.9
Apple;33.2;39.1;49.6;8.9;52.4;31.7;30.9;100;40.3;35.2;30.8;41;25.8;21.5;37.1
Apple;24.2;31;54.4;9.7;46.3;30.1;30.3;95.8;42.9;42;32.1;42.7;23.7;22.9;23.2
Apple;8.4;27.5;29.5;3;27.6;18.4;17.6;95.4;28.3;40.4;13.4;24.8;13.6;8.3;33.4
Apple;13.7;34.9;38.4;12.1;33;24.6;22.7;82.8;21.9;43.8;34.3;35.7;15.1;17.9;25.6
Apple;18.8;27.9;38.2;8.5;28.6;25.7;21.5;84.6;27.4;29.8;19.8;20.2;10.3;21.7;12.5
Apple;17;31.3;49.4;14;37;27.3;30.4;97;37.7;40;25;43.2;21.8;18.5;28.7
Apple;18.7;29;37.5;-2.7;33.1;22.6;18.3;94.2;25.7;35.5;26.7;30.1;16.3;27.5;15.1
Apple;29.8;36.4;44.6;8.5;40.9;38.2;38.8;96.8;43;37.5;31.7;34.6;16.8;26.2;21.3
Apple;33.8;34.5;42.5;-2.9;38.6;19.4;22.2;96.5;41.7;42.2;22.4;37.7;19.3;13.6;25.2
Apple;20;37;46.3;17.2;35.1;30.4;31;90.8;40.2;25.1;20.6;30.1;18.9;27.3;20.7
Apple;23.7;38.3;58.9;9.7;45;26.3;37.3;87;38.6;41.9;29.8;24.6;10.5;24;16
Apple;30.1;38.6;51;14.4;35.7;25.5;32.4;86.4;38.6;37.1;20.4;33;12.1;11.5;24.1
Apple;20.2;28.9;48.9;18.6;38.7;25.7;28.2;88.4;32.1;33;23.6;28.6;13.2;14.6;30
Apple;19.3;36.1;44.4;3;46.3;28.2;31.6;97;29;38.4;21.1;30;16.2;16.9;22.1
Apple;22.3;35.5;43.1;15;37.2;33.1;31;92.2;22.3;34;12.5;29.2;15.5;13.5;30
Apple;9.4;19.1;24.6;1.5;8.6;11.9;5.5;91.4;32;27;24.1;23.6;14.7;10;21.3
Apple;20.6;37.1;49.8;23.3;36;33.2;38.4;92.6;26.7;30.4;23.7;30.5;13.3;12.1;36.3
Apple;3;27.9;32.2;-4.1;20.6;17.5;13.1;88.3;22.9;28.2;20.2;19.7;7;9.7;24.2
